Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,consumption
2017-08-19 7:00:00,23.335,82.55000000000001,4.9190000000000005,17.42,13.16,26610.432855
2017-08-19 7:15:00,23.32,82.4,4.921,37.85,27.34,27099.48946
2017-08-19 7:30:00,23.38,81.95,4.9165,45.5,33.93,28042.44173
2017-08-19 7:45:00,23.52,81.2,4.919,46.48,33.96,28723.28524
2017-08-19 8:00:00,23.7,80.65,4.9175,66.735,49.53,29691.8091
2017-08-19 8:15:00,23.79,80.5,4.917,89.1,68.49,31107.83574
2017-08-19 8:30:00,24.119999999999997,79.35,4.923,91.9,71.03,32172.25305
2017-08-19 8:45:00,24.25,79.6,4.923,96.5,73.0,32974.5616
2017-08-19 9:00:00,24.42,79.35,4.922,122.6,94.2,33895.138735
2017-08-19 9:15:00,24.63,79.2,4.922,170.5,128.2,35045.86016
2017-08-19 9:30:00,24.884999999999998,78.85,4.922499999999999,311.35,174.65,35976.026635
2017-08-19 9:45:00,25.31,78.7,4.922,447.5,139.3,36586.54828
2017-08-19 10:00:00,25.59,78.2,4.922499999999999,470.6,137.45,37401.64262
2017-08-19 10:15:00,25.77,78.0,4.923,487.8,161.5,38140.0222
2017-08-19 10:30:00,26.075,76.6,4.92,622.9,103.35,38875.205325
2017-08-19 10:45:00,26.36,76.3,4.92,671.6,90.5,39616.78135
2017-08-19 11:00:00,26.775,72.7,4.9245,702.65,94.15,39885.28302
2017-08-19 11:15:00,26.96,71.5,4.924,734.0,88.3,40383.92897
2017-08-19 11:30:00,27.244999999999997,69.75999999999999,4.924,753.5,84.0,40636.448390000005
2017-08-19 11:45:00,27.29,68.06,4.925,770.0,83.6,40729.14539
2017-08-19 12:00:00,27.455,67.25999999999999,4.928,788.0,79.80000000000001,40946.503885
2017-08-19 12:15:00,27.64,67.06,4.92,803.0,78.5,41144.68368
2017-08-19 12:30:00,27.72,66.38999999999999,4.923,811.5,76.30000000000001,41278.934519999995
2017-08-19 12:45:00,27.82,66.92,4.925,816.0,77.2,40991.25416
2017-08-19 13:00:00,27.685000000000002,67.26,4.9205,824.5,77.45,40773.89567
2017-08-19 13:15:00,27.79,66.59,4.927,824.0,77.6,40888.96781
2017-08-19 13:30:00,27.575000000000003,67.49000000000001,4.9225,822.0,79.9,40841.021085
2017-08-19 13:45:00,27.76,68.32,4.921,823.0,91.3,40709.9667
2017-08-19 14:00:00,27.615000000000002,68.06,4.9205000000000005,815.5,98.15,40521.376245
2017-08-19 14:15:00,27.61,67.46,4.923,823.0,122.7,40633.25194
2017-08-19 14:30:00,27.795,68.17500000000001,4.9185,800.0,130.1,40367.946725
2017-08-19 14:45:00,27.79,70.4,4.923,761.0,159.3,39731.8535
2017-08-19 15:00:00,27.665,72.2,4.921,755.0,133.25,39725.4606
2017-08-19 15:15:00,27.64,73.4,4.918,741.0,137.9,39674.31743
2017-08-19 15:30:00,27.78,72.05,4.925,711.5,153.60000000000002,39412.208654999995
2017-08-19 15:45:00,27.71,72.3,4.921,649.9,167.4,39514.49501
2017-08-19 16:00:00,27.21,73.85,4.9205000000000005,452.0,164.9,39066.99223
2017-08-19 16:15:00,27.24,74.3,4.922,544.7,142.2,38472.45283
2017-08-19 16:30:00,27.354999999999997,73.6,4.92,520.1500000000001,108.4,38539.57825
2017-08-19 16:45:00,27.32,73.9,4.917,465.8,95.6,38344.59489
2017-08-19 17:00:00,27.134999999999998,74.8,4.921,443.0,98.25,37983.39623
2017-08-19 17:15:00,27.15,75.6,4.919,402.2,105.6,37634.98335
2017-08-19 17:30:00,26.665,78.15,4.9205,310.35,161.0,37855.53829
2017-08-19 17:45:00,26.42,79.4,4.918,251.6,212.3,37922.66371
2017-08-19 18:00:00,26.395,79.65,4.922000000000001,253.25,220.55,38152.80799
2017-08-19 18:15:00,26.23,80.7,4.918,169.6,143.6,38018.55716
2017-08-19 18:30:00,26.03,81.75,4.9215,99.95,83.2,38772.91898
2017-08-19 18:45:00,25.87,82.5,4.923,108.7,95.1,40025.92675
2017-08-19 19:00:00,25.740000000000002,83.4,4.9205000000000005,105.3,86.995,43903.218645
2017-08-19 19:15:00,25.59,84.3,4.924,49.86,38.99,48605.19423
2017-08-19 19:30:00,25.455,85.3,4.922499999999999,27.655,22.07,49743.129855
2017-08-19 19:45:00,25.36,85.7,4.918,9.69,7.92,50356.84795
2017-08-19 20:00:00,25.314999999999998,85.9,4.920999999999999,3.3175,2.8665000000000003,49778.290785
2017-08-19 20:15:00,25.36,85.9,4.923,0.216,0.219,45747.56937
2017-08-19 20:30:00,25.365000000000002,85.8,4.926,0.0895,0.11649999999999999,48704.28413
2017-08-19 20:45:00,25.34,85.9,4.924,0.077,0.104,49314.80577
2017-08-19 21:00:00,25.31,86.55,4.919499999999999,0.06949999999999999,0.1275,48477.33629000001
2017-08-19 21:15:00,25.2,87.3,4.923,0.08,0.122,47985.08324
2017-08-19 21:30:00,25.1,87.94999999999999,4.922,0.0805,0.1315,47860.421755
2017-08-19 21:45:00,25.06,88.3,4.922,0.11,0.137,47467.2586
2017-08-19 22:00:00,25.009999999999998,88.45,4.9185,0.075,0.12,46156.71476
2017-08-19 22:15:00,24.94,88.5,4.92,0.091,0.1,45184.99445
2017-08-19 22:30:00,24.83,88.85,4.923,0.07500000000000001,0.111,44174.91676
2017-08-19 22:45:00,24.82,88.9,4.923,0.095,0.122,43337.44728
2017-08-19 23:00:00,24.8,88.9,4.9165,0.0805,0.1465,41972.563819999996
2017-08-19 23:15:00,24.79,88.9,4.92,0.088,0.111,40671.60932
2017-08-19 23:30:00,24.82,88.85,4.9235,0.058499999999999996,0.148,39159.689235
2017-08-19 23:45:00,24.88,88.7,4.923,0.102,0.1,38037.73585
2017-08-20 0:00:00,24.884999999999998,88.55,4.9175,0.0765,0.1385,37101.17647
2017-08-20 0:15:00,24.92,88.4,4.918,0.066,0.137,35634.00666
2017-08-20 0:30:00,24.905,88.5,4.9185,0.0805,0.1205,34873.25194
2017-08-20 0:45:00,24.81,88.8,4.921,0.091,0.141,33939.88901
2017-08-20 1:00:00,24.799999999999997,88.95,4.918,0.08549999999999999,0.128,32830.72142
2017-08-20 1:15:00,24.77,89.3,4.916,0.062,0.119,32271.34295
2017-08-20 1:30:00,24.755,89.5,4.9185,0.084,0.146,31651.231965
2017-08-20 1:45:00,24.76,89.7,4.923,0.084,0.159,30749.83352
2017-08-20 2:00:00,24.685,90.0,4.918,0.08049999999999999,0.154,30516.492785000002
2017-08-20 2:15:00,24.58,90.4,4.916,0.08,0.126,30187.2586
2017-08-20 2:30:00,24.545,90.6,4.9205000000000005,0.11,0.11299999999999999,29822.863485
2017-08-20 2:45:00,24.52,90.9,4.92,0.091,0.167,29535.18313
2017-08-20 3:00:00,24.435,91.19999999999999,4.9205,0.08399999999999999,0.15,29103.662595
2017-08-20 3:15:00,24.37,91.5,4.923,0.091,0.133,29087.68036
2017-08-20 3:30:00,24.314999999999998,91.80000000000001,4.9235,0.08199999999999999,0.1185,28947.036625
2017-08-20 3:45:00,24.27,92.1,4.919,0.106,0.111,28774.42841
2017-08-20 4:00:00,24.265,92.45,4.9245,0.08399999999999999,0.10400000000000001,29327.413985
2017-08-20 4:15:00,24.26,92.6,4.923,0.088,0.126,29266.68147
2017-08-20 4:30:00,24.225,92.80000000000001,4.925,0.11,0.1185,28534.694779999998
2017-08-20 4:45:00,24.2,92.9,4.927,0.102,0.081,28039.24528
2017-08-20 5:00:00,24.165,93.0,4.9235,0.10250000000000001,0.111,26610.43285
2017-08-20 5:15:00,24.15,93.1,4.926,0.066,0.104,24599.86681
2017-08-20 5:30:00,24.130000000000003,93.15,4.9215,0.0635,0.11699999999999999,23704.861265
2017-08-20 5:45:00,24.12,93.2,4.924,0.088,0.144,23314.89456
2017-08-20 6:00:00,24.13,93.3,4.9239999999999995,0.0765,0.1015,23059.17869
2017-08-20 6:15:00,24.13,93.3,4.922,0.073,0.144,23321.28746
2017-08-20 6:30:00,24.16,93.45,4.92,0.4115,0.3055,23337.2697
2017-08-20 6:45:00,24.16,93.5,4.92,3.026,2.256,23525.86016
2017-08-20 7:00:00,24.134999999999998,93.5,4.9215,12.795,9.4835,24209.900110000002
2017-08-20 7:15:00,24.19,93.6,4.919,25.04,17.75,24714.93896
2017-08-20 7:30:00,24.27,93.5,4.9215,34.129999999999995,24.585,25108.10211
2017-08-20 7:45:00,24.26,93.5,4.92,36.83,27.87,25923.19645
2017-08-20 8:00:00,24.305,93.5,4.9235,45.72,35.75,26172.519425
2017-08-20 8:15:00,24.4,93.5,4.921,57.89,44.61,26600.84351
2017-08-20 8:30:00,24.485,93.4,4.92,104.75,76.755,27594.938954999998
2017-08-20 8:45:00,24.55,93.4,4.925,98.6,70.6,28160.71032
2017-08-20 9:00:00,24.555,93.25,4.923500000000001,170.65,114.75,29352.98557
2017-08-20 9:15:00,24.66,93.1,4.923,219.1,127.0,30762.61931
2017-08-20 9:30:00,24.675,92.75,4.9205000000000005,215.55,155.1,31095.049945
2017-08-20 9:45:00,24.69,92.0,4.923,183.5,141.1,31951.69811
2017-08-20 10:00:00,24.945,91.30000000000001,4.923500000000001,155.9,115.89999999999999,32974.5616
2017-08-20 10:15:00,25.16,90.0,4.924,211.8,160.4,33818.42397
2017-08-20 10:30:00,25.52,87.9,4.922,282.9,211.7,34048.568255
2017-08-20 10:45:00,26.03,85.2,4.929,253.3,186.2,34892.43063
2017-08-20 11:00:00,26.295,82.2,4.926,259.0,199.85,35413.45172
2017-08-20 11:15:00,26.58,80.0,4.922,175.3,136.1,35985.61598
2017-08-20 11:30:00,26.72,78.6,4.922499999999999,226.7,173.85000000000002,36912.586015
2017-08-20 11:45:00,26.7,76.0,4.928,168.4,129.2,37142.7303
2017-08-20 12:00:00,27.09,76.5,4.922499999999999,336.5,251.95,37308.945615000004
2017-08-20 12:15:00,27.12,77.1,4.926,417.7,305.6,37532.697
2017-08-20 12:30:00,27.165,75.65,4.928,393.55,277.25,37251.409545
2017-08-20 12:45:00,27.41,73.9,4.92,362.8,264.3,37117.15871
2017-08-20 13:00:00,27.355,73.35,4.922499999999999,325.25,233.6,37714.89456
2017-08-20 13:15:00,27.48,74.0,4.927,375.3,229.7,37673.34073
2017-08-20 13:30:00,27.415,74.25,4.922000000000001,366.45,238.8,37590.233075
2017-08-20 13:45:00,27.08,76.0,4.926,351.0,247.9,37622.19756
2017-08-20 14:00:00,27.295,76.15,4.9245,529.2,228.15,37398.446175000005
2017-08-20 14:15:00,27.57,74.2,4.925,590.6,223.8,37539.0899
2017-08-20 14:30:00,27.445,75.2,4.9245,389.65,213.0,37171.49834
2017-08-20 14:45:00,27.33,75.7,4.92,320.1,209.9,37040.44395
2017-08-20 15:00:00,27.270000000000003,75.55,4.9239999999999995,347.55,224.75,36800.710325
2017-08-20 15:15:00,27.11,76.0,4.925,332.2,201.3,36695.22752
2017-08-20 15:30:00,27.17,76.0,4.9239999999999995,303.85,207.85,36279.689235
2017-08-20 15:45:00,27.14,75.9,4.924,324.9,211.6,36126.25971
2017-08-20 16:00:00,27.104999999999997,75.65,4.9265,311.0,228.39999999999998,35451.8091
2017-08-20 16:15:00,27.05,75.7,4.921,297.8,218.8,35212.07547
2017-08-20 16:30:00,26.895,76.8,4.922000000000001,282.55,206.85,35199.289675
2017-08-20 16:45:00,26.92,76.2,4.922,243.3,188.9,35103.39623
2017-08-20 17:00:00,26.73,77.30000000000001,4.926,213.10000000000002,161.85000000000002,35033.07436
2017-08-20 17:15:00,26.57,77.7,4.922,186.1,145.3,34988.32408
2017-08-20 17:30:00,26.53,77.95,4.9245,143.15,112.5,34991.520535
2017-08-20 17:45:00,26.44,78.9,4.924,88.7,70.3,34847.68036
2017-08-20 18:00:00,26.25,79.6,4.9265,79.9,63.105000000000004,34879.64484
2017-08-20 18:15:00,26.13,80.3,4.926,70.6,55.61,35474.18424
2017-08-20 18:30:00,26.13,80.94999999999999,4.9205000000000005,66.98,52.64,36775.138735
2017-08-20 18:45:00,25.96,81.8,4.922,23.0,18.25,38159.20089
2017-08-20 19:00:00,25.9,82.2,4.922000000000001,25.77,20.165,42234.672585
2017-08-20 19:15:00,25.89,82.5,4.921,15.65,12.56,46227.03663
2017-08-20 19:30:00,25.799999999999997,83.1,4.923,14.66,12.015,47256.293009999994
2017-08-20 19:45:00,25.71,83.5,4.925,7.2,5.879,48074.5838
2017-08-20 20:00:00,25.71,83.65,4.922,1.939,1.4615,47879.600445000004
2017-08-20 20:15:00,25.65,84.0,4.923,0.216,0.17,47652.65261
2017-08-20 20:30:00,25.66,84.0,4.9205000000000005,0.0745,0.11299999999999999,47675.027745
2017-08-20 20:45:00,25.67,84.1,4.926,0.073,0.152,47524.79467
2017-08-20 21:00:00,25.6,84.25,4.9195,0.064,0.14250000000000002,47646.25971
2017-08-20 21:15:00,25.56,84.5,4.924,0.084,0.119,47639.86681
2017-08-20 21:30:00,25.595,84.65,4.923,0.0695,0.14100000000000001,46514.71698500001
2017-08-20 21:45:00,25.48,84.8,4.924,0.051,0.159,46124.75028
2017-08-20 22:00:00,25.564999999999998,84.75,4.9205000000000005,0.0675,0.137,45284.084350000005
2017-08-20 22:15:00,25.55,84.9,4.922,0.073,0.122,44079.02331
2017-08-20 22:30:00,25.445,85.30000000000001,4.922499999999999,0.069,0.1295,43235.16093
2017-08-20 22:45:00,25.37,85.5,4.922,0.058,0.185,41918.2242
2017-08-20 23:00:00,25.310000000000002,85.5,4.92,0.0785,0.1295,41051.986684999996
2017-08-20 23:15:00,25.35,85.6,4.921,0.077,0.104,40185.74917
2017-08-20 23:30:00,25.384999999999998,85.4,4.922499999999999,0.07450000000000001,0.126,38657.846835000004
2017-08-20 23:45:00,25.34,85.4,4.924,0.069,0.085,37193.87347
2017-08-21 0:00:00,24.965,85.15,4.9205000000000005,0.075,0.1255,36388.36848
2017-08-21 0:15:00,24.76,82.8,4.923,0.062,0.082,35531.72031
2017-08-21 0:30:00,24.814999999999998,81.4,4.9235,0.086,0.1275,34313.873475
2017-08-21 0:45:00,24.69,80.5,4.923,0.069,0.156,33140.77691
2017-08-21 1:00:00,24.494999999999997,81.0,4.9190000000000005,0.0675,0.11850000000000001,32245.771365
2017-08-21 1:15:00,24.4,81.4,4.921,0.058,0.133,31676.80355
2017-08-21 1:30:00,24.32,81.6,4.9215,0.0765,0.109,31037.513875
2017-08-21 1:45:00,24.27,81.6,4.92,0.08,0.119,30334.29523
2017-08-21 2:00:00,24.185000000000002,81.6,4.9190000000000005,0.058499999999999996,0.14250000000000002,29899.57825
2017-08-21 2:15:00,24.15,81.7,4.921,0.073,0.137,29228.32408
2017-08-21 2:30:00,24.105,81.9,4.9185,0.08049999999999999,0.10900000000000001,28707.302995
2017-08-21 2:45:00,24.09,82.0,4.92,0.073,0.074,29074.89456
2017-08-21 3:00:00,24.049999999999997,82.2,4.919499999999999,0.06,0.128,28787.214205
2017-08-21 3:15:00,24.03,82.3,4.921,0.077,0.156,28985.39401
2017-08-21 3:30:00,24.005000000000003,82.2,4.920999999999999,0.0895,0.098,28838.35738
2017-08-21 3:45:00,24.02,82.1,4.92,0.128,0.115,28998.1798
2017-08-21 4:00:00,24.01,82.0,4.919499999999999,0.053,0.1335,29014.162045
2017-08-21 4:15:00,23.99,81.9,4.919,0.077,0.133,28857.53607
2017-08-21 4:30:00,23.91,82.05000000000001,4.92,0.07100000000000001,0.135,28448.390675000002
2017-08-21 4:45:00,23.86,82.3,4.918,0.055,0.141,28416.42619
2017-08-21 5:00:00,23.82,82.5,4.919,0.07450000000000001,0.146,27735.582685
2017-08-21 5:15:00,23.76,82.8,4.92,0.08,0.137,25750.58824
2017-08-21 5:30:00,23.744999999999997,82.95,4.919499999999999,0.08399999999999999,0.1555,24535.937850000002
2017-08-21 5:45:00,23.75,83.1,4.917,0.037,0.141,23851.89789
2017-08-21 6:00:00,23.744999999999997,83.2,4.9175,0.0655,0.11299999999999999,23720.843504999997
2017-08-21 6:15:00,23.77,83.1,4.92,0.117,0.156,23819.93341
2017-08-21 6:30:00,23.79,82.9,4.917,1.3385,1.0315,23663.30744
2017-08-21 6:45:00,23.75,82.9,4.919,07.05,5.428,23596.18202
2017-08-21 7:00:00,23.61,82.95,4.9185,26.174999999999997,19.055,24743.70699
2017-08-21 7:15:00,23.57,83.0,4.917,62.77,39.81,25673.87347
2017-08-21 7:30:00,23.54,83.05,4.9175,98.9,51.6,26309.966705
2017-08-21 7:45:00,23.54,82.7,4.916,143.1,60.43,26792.63041
2017-08-21 8:00:00,23.68,82.19999999999999,4.920999999999999,190.75,65.135,27793.118755
2017-08-21 8:15:00,23.88,81.2,4.916,259.7,76.9,28812.78579
2017-08-21 8:30:00,24.26,79.75,4.923,402.75,173.75,29704.594895000002
2017-08-21 8:45:00,24.01,78.7,4.921,313.1,158.3,31101.44284
2017-08-21 9:00:00,24.045,78.1,4.921,551.4,234.0,31983.6626
2017-08-21 9:15:00,23.96,77.3,4.922,425.2,209.4,32872.27525
2017-08-21 9:30:00,23.9,76.25,4.92,563.3,221.35,33971.853495
2017-08-21 9:45:00,24.1,75.4,4.925,597.7,230.3,35058.64595
2017-08-21 10:00:00,24.145,73.65,4.9275,379.4,197.39999999999998,35586.059935
2017-08-21 10:15:00,24.31,72.0,4.927,269.7,185.5,36554.5838
2017-08-21 10:30:00,24.43,69.96000000000001,4.925,268.35,188.45,37219.44506
2017-08-21 10:45:00,24.56,69.16,4.928,459.9,269.0,37794.80577
2017-08-21 11:00:00,24.94,67.675,4.9239999999999995,395.45,244.15,38482.042174999995
2017-08-21 11:15:00,25.01,66.72,4.923,250.4,190.9,38907.16981
2017-08-21 11:30:00,24.975,67.11,4.9215,528.5,235.95,39198.046615
2017-08-21 11:45:00,25.36,66.49,4.925,737.0,202.0,39482.53052
2017-08-21 12:00:00,25.76,64.78999999999999,4.921,795.5,162.75,39341.886795
2017-08-21 12:15:00,26.27,62.09,4.927,872.0,160.9,39782.99667
2017-08-21 12:30:00,26.645,60.58,4.925000000000001,832.0,147.7,40067.480574999994
2017-08-21 12:45:00,27.11,58.66,4.923,855.0,122.2,39373.85128
2017-08-21 13:00:00,27.155,57.394999999999996,4.922000000000001,689.85,137.60000000000002,39466.54828
2017-08-21 13:15:00,27.46,56.43,4.923,785.0,174.7,39572.03108
2017-08-21 13:30:00,27.63,55.11,4.9239999999999995,790.5,184.89999999999998,39440.976695000005
2017-08-21 13:45:00,28.05,53.49,4.92,757.0,224.7,39488.92342
2017-08-21 14:00:00,28.29,51.91,4.925,704.8,156.35,39150.09989
2017-08-21 14:15:00,28.95,49.09,4.917,788.0,89.5,38996.67037
2017-08-21 14:30:00,29.075000000000003,47.905,4.9215,801.5,76.94999999999999,38907.16981
2017-08-21 14:45:00,29.49,45.75,4.919,783.0,70.2,38836.84795
2017-08-21 15:00:00,29.59,45.019999999999996,4.921,768.5,76.7,38472.452829999995
2017-08-21 15:15:00,29.58,44.55,4.917,731.0,73.0,38338.202
2017-08-21 15:30:00,29.645,44.435,4.92,693.95,64.53,38127.236405
2017-08-21 15:45:00,29.23,45.36,4.919,659.2,59.39,37852.34184
2017-08-21 16:00:00,29.715,43.790000000000006,4.922,624.8,57.870000000000005,37906.681465
2017-08-21 16:15:00,29.79,43.89,4.919,581.6,56.65,37654.16204
2017-08-21 16:30:00,29.604999999999997,44.485,4.9205000000000005,542.95,55.17,37561.465039999995
2017-08-21 16:45:00,29.26,46.25,4.919,502.8,54.16,37558.26859
2017-08-21 17:00:00,28.705,47.805,4.923,462.6,54.685,37567.85794
2017-08-21 17:15:00,28.45,48.29,4.921,420.2,50.05,37404.83907
2017-08-21 17:30:00,28.490000000000002,47.635000000000005,4.9205000000000005,324.5,56.635,37689.322975
2017-08-21 17:45:00,28.45,47.52,4.923,327.0,196.0,37935.4495
2017-08-21 18:00:00,27.975,48.855000000000004,4.9254999999999995,280.6,295.15,37986.592675
2017-08-21 18:15:00,27.65,49.82,4.918,231.8,254.3,38478.84573
2017-08-21 18:30:00,27.185000000000002,50.82,4.9190000000000005,185.1,205.2,39424.994455
2017-08-21 18:45:00,26.75,51.68,4.921,142.0,159.8,40965.68257
2017-08-21 19:00:00,26.3,53.55,4.923500000000001,103.65,117.45,45105.08324
2017-08-21 19:15:00,25.83,54.65,4.929,66.04,74.7,48701.08768
2017-08-21 19:30:00,25.33,55.485,4.9205,33.82,36.92,49174.162045000005
2017-08-21 19:45:00,24.81,56.95,4.924,7.73,6.465,49506.59267
2017-08-21 20:00:00,24.445,58.085,4.9215,1.9925,1.6320000000000001,49212.51942
2017-08-21 20:15:00,24.12,59.52,4.924,0.143,0.104,49123.01887
2017-08-21 20:30:00,23.775,60.87,4.922000000000001,0.0875,0.076,48812.963375
2017-08-21 20:45:00,23.58,61.29,4.925,0.069,0.082,48387.83574
2017-08-21 21:00:00,23.48,61.74,4.9239999999999995,0.1005,0.089,47885.99334
2017-08-21 21:15:00,23.39,61.92,4.927,0.128,0.048,47786.90344
2017-08-21 21:30:00,23.265,62.155,4.922499999999999,0.093,0.0835,47377.758044999995
2017-08-21 21:45:00,23.14,62.42,4.923,0.073,0.089,46227.03663
2017-08-21 22:00:00,22.955,62.87,4.923500000000001,0.0895,0.0945,45277.691455
2017-08-21 22:15:00,23.46,61.79,4.925,0.08,0.052,44302.77469
2017-08-21 22:30:00,23.77,58.47,4.9254999999999995,0.10450000000000001,0.078,43391.786905
2017-08-21 22:45:00,23.55,59.29,4.924,0.088,0.096,42359.33407
2017-08-21 23:00:00,23.375,59.82,4.9245,0.095,0.0875,41154.27303
2017-08-21 23:15:00,23.58,58.69,4.926,0.088,0.082,39776.60377
2017-08-21 23:30:00,23.46,58.67,4.924,0.095,0.0645,38347.791339999996
2017-08-21 23:45:00,23.42,58.92,4.925,0.11,0.067,37308.94562
2017-08-22 0:00:00,23.235,59.42,4.92,0.0985,0.083,36142.241949999996
2017-08-22 0:15:00,23.0,60.19,4.917,0.121,0.085,34994.71698
2017-08-22 0:30:00,22.895,60.235,4.9225,0.10600000000000001,0.063,33770.477245
2017-08-22 0:45:00,22.92,59.89,4.922,0.08,0.1,32955.38291
2017-08-22 1:00:00,23.08,59.120000000000005,4.9175,0.095,0.08349999999999999,32022.01998
2017-08-22 1:15:00,23.57,56.29,4.923,0.091,0.096,31069.47836
2017-08-22 1:30:00,23.145000000000003,58.105000000000004,4.919,0.08,0.1,30689.101000000002
2017-08-22 1:45:00,23.1,58.35,4.922,0.106,0.111,30315.11654
2017-08-22 2:00:00,23.28,55.805,4.9185,0.07150000000000001,0.10899999999999999,29832.45283
2017-08-22 2:15:00,23.57,53.98,4.922,0.091,0.1,29305.03885
2017-08-22 2:30:00,23.39,56.085,4.923,0.0895,0.11449999999999999,29231.520535
2017-08-22 2:45:00,23.33,56.55,4.923,0.102,0.089,28742.46393
2017-08-22 3:00:00,23.325,56.72,4.916,0.0915,0.0985,28662.55272
2017-08-22 3:15:00,23.32,56.48,4.92,0.106,0.078,28633.78468
2017-08-22 3:30:00,23.525,55.915,4.9195,0.1005,0.087,28579.44506
2017-08-22 3:45:00,23.6,55.91,4.919,0.099,0.115,28499.53385
2017-08-22 4:00:00,23.335,57.245000000000005,4.9215,0.10250000000000001,0.10200000000000001,29071.698109999998
2017-08-22 4:15:00,22.96,58.68,4.925,0.099,0.081,29023.75139
2017-08-22 4:30:00,23.23,57.629999999999995,4.9215,0.091,0.1225,28752.053269999997
2017-08-22 4:45:00,23.41,57.99,4.919,0.124,0.089,28525.10544
2017-08-22 5:00:00,23.445,57.08,4.923,0.104,0.078,26632.807995000003
2017-08-22 5:15:00,23.45,56.68,4.921,0.102,0.085,24977.04772
2017-08-22 5:30:00,23.345,57.5,4.919499999999999,0.093,0.1015,24714.938954999998
2017-08-22 5:45:00,23.38,57.95,4.921,0.11,0.074,24152.36404
2017-08-22 6:00:00,23.185,58.935,4.9205000000000005,0.1005,0.106,24660.599335
2017-08-22 6:15:00,23.09,59.59,4.922,0.234,0.219,24638.2242
2017-08-22 6:30:00,23.085,60.040000000000006,4.9190000000000005,3.8285,2.9355,24705.349615
2017-08-22 6:45:00,23.05,60.39,4.918,17.54,13.08,25226.3707
2017-08-22 7:00:00,23.0,61.07,4.9265,54.30500000000001,34.980000000000004,26325.948945
2017-08-22 7:15:00,22.92,62.45,4.921,93.8,44.07,27144.23973
2017-08-22 7:30:00,23.055,61.82,4.9245,152.75,53.025000000000006,28058.423974999998
2017-08-22 7:45:00,23.25,60.25,4.924,186.1,49.06,28927.85794
2017-08-22 8:00:00,23.365000000000002,58.885,4.9245,229.3,45.94,29867.61376
2017-08-22 8:15:00,23.51,57.55,4.92,273.3,43.14,30762.61931
2017-08-22 8:30:00,23.685000000000002,56.42,4.9245,318.05,44.599999999999994,31548.945614999997
2017-08-22 8:45:00,23.93,55.42,4.922,375.3,48.81,32188.23529
2017-08-22 9:00:00,24.285,53.22,4.925,449.75,59.795,33294.20644
2017-08-22 9:15:00,24.33,51.58,4.921,424.1,56.26,34170.0333
2017-08-22 9:30:00,24.55,51.165,4.927,473.59999999999997,48.620000000000005,34914.80577
2017-08-22 9:45:00,24.84,49.12,4.925,576.4,47.78,35819.40067
2017-08-22 10:00:00,25.424999999999997,47.285,4.928,620.9000000000001,52.67,36458.69034
2017-08-22 10:15:00,26.12,45.42,4.92,705.0,102.5,37404.83907
2017-08-22 10:30:00,26.465,43.260000000000005,4.922499999999999,782.5,171.3,38178.37958
2017-08-22 10:45:00,26.59,43.41,4.925,542.4,201.5,38849.63374
2017-08-22 11:00:00,26.965,43.13,4.9235,721.35,212.20000000000002,39415.405105
2017-08-22 11:15:00,26.89,44.11,4.922,671.1,225.7,40102.64151
2017-08-22 11:30:00,27.34,46.015,4.925,838.0,237.05,40575.715875
2017-08-22 11:45:00,26.5,54.28,4.925,647.0,210.0,41042.39734
2017-08-22 12:00:00,25.880000000000003,55.985,4.9205000000000005,457.85,221.45,41083.951165
2017-08-22 12:15:00,25.35,58.22,4.927,431.7,213.0,41579.40067
2017-08-22 12:30:00,25.305,57.97,4.9245,598.3,178.05,41425.971145
2017-08-22 12:45:00,25.6,55.89,4.925,662.4,161.8,41246.97003
2017-08-22 13:00:00,25.455,55.535,4.922000000000001,683.4,161.85,41416.3818
2017-08-22 13:15:00,25.07,54.78,4.924,366.1,155.2,41598.57936
2017-08-22 13:30:00,24.965,54.235,4.9215,417.7,172.7,41246.970035000006
2017-08-22 13:45:00,24.84,53.78,4.923,331.3,167.2,40626.85905
2017-08-22 14:00:00,25.105,52.685,4.9254999999999995,543.4,117.95,40690.788015
2017-08-22 14:15:00,25.66,50.98,4.922,787.0,90.4,40217.71365
2017-08-22 14:30:00,25.65,48.75,4.9265,734.0,72.985,40176.15982
2017-08-22 14:45:00,25.75,47.52,4.926,743.0,62.99,39936.42619
2017-08-22 15:00:00,26.0,45.085,4.928,740.5,54.93,39540.066595
2017-08-22 15:15:00,26.19,42.95,4.924,728.0,47.58,39572.03108
2017-08-22 15:30:00,26.18,41.68,4.928,693.7,43.42,39357.869034999996
2017-08-22 15:45:00,25.94,42.15,4.924,659.5,38.68,38907.16981
2017-08-22 16:00:00,26.22,41.08,4.927,623.45,35.525000000000006,38657.84684
2017-08-22 16:15:00,26.15,40.45,4.927,585.0,33.58,38184.77248
2017-08-22 16:30:00,26.240000000000002,40.215,4.9245,547.3499999999999,32.405,38069.700335
2017-08-22 16:45:00,26.07,40.15,4.923,507.1,31.18,37392.05327
2017-08-22 17:00:00,26.055,39.53,4.926,462.6,30.57,36934.961155
2017-08-22 17:15:00,26.0,36.98,4.923,416.3,30.09,36784.72808
2017-08-22 17:30:00,25.854999999999997,36.165000000000006,4.9254999999999995,323.3,68.675,36989.300774999996
